lat,lon,cluster
46.54,118.16,0
46.53,118.35,0
46.51,118.54,0
46.49,118.73,0
46.48,118.92,0
46.46,119.11,0
46.44,119.3,0
46.43,119.49,0
46.41,119.68,0
46.39,119.87,0
46.37,120.06,0
46.35,120.25,0
46.33,120.44,0
46.31,120.63,0
46.29,120.82,0
46.27,121.01,0
46.25,121.2,0
46.23,121.38,0
46.21,121.57,0
46.19,121.76,0
46.17,121.95,0
46.15,122.14,0
46.13,122.33,0
46.11,122.51,0
46.09,122.7,0
46.06,122.89,0
46.04,123.08,0
46.02,123.27,0
46.0,123.45,0
45.97,123.64,0
45.95,123.83,0
45.93,124.01,0
45.9,124.2,0
45.88,124.39,0
45.86,124.58,0
45.83,124.76,0
45.81,124.95,0
45.78,125.13,0
45.76,125.32,0
45.73,125.51,0
45.71,125.69,0
45.68,125.88,0
45.66,126.06,0
45.63,126.25,0
45.6,126.44,0
45.58,126.62,0
45.55,126.81,0
45.52,126.99,0
45.49,127.18,0
45.47,127.36,0
45.44,127.55,0
45.41,127.73,0
45.38,127.91,0
45.35,128.1,0
45.33,128.28,0
45.3,128.47,0
45.27,128.65,0
45.24,128.83,0
45.21,129.02,0
45.18,129.2,0
45.15,129.38,0
45.12,129.57,0
45.09,129.75,0
45.06,129.93,0
45.03,130.12,0
45.0,130.3,0
44.96,130.48,0
44.93,130.66,0
44.9,130.85,0
45.57,82.41,0
45.6,82.6,0
45.62,82.78,0
45.65,82.97,0
45.68,83.16,0
45.71,83.34,0
45.73,83.53,0
45.76,83.71,0
45.78,83.9,0
45.81,84.08,0
45.84,84.27,0
45.86,84.46,0
45.89,84.64,0
45.91,84.83,0
45.94,85.02,0
45.96,85.2,0
45.99,85.39,0
46.01,85.58,0
46.03,85.76,0
46.06,85.95,0
46.08,86.14,0
46.1,86.33,0
46.13,86.51,0
46.15,86.7,0
46.17,86.89,0
46.19,87.08,0
46.22,87.27,0
46.24,87.45,0
46.26,87.64,0
46.28,87.83,0
46.3,88.02,0
46.32,88.21,0
46.34,88.4,0
46.36,88.59,0
46.38,88.78,0
46.4,88.96,0
46.42,89.15,0
46.44,89.34,0
46.46,89.53,0
46.48,89.72,0
46.5,89.91,0
46.52,90.1,0
46.54,90.29,0
46.56,90.48,0
46.57,90.67,0
46.59,90.86,0
46.68,118.19,0
46.66,118.38,0
46.64,118.57,0
46.63,118.76,0
46.61,118.95,0
46.59,119.14,0
46.57,119.33,0
46.56,119.52,0
46.54,119.71,0
46.52,119.9,0
46.5,120.09,0
46.48,120.28,0
46.46,120.47,0
46.44,120.66,0
46.42,120.85,0
46.4,121.04,0
46.38,121.22,0
46.36,121.41,0
46.34,121.6,0
46.32,121.79,0
46.3,121.98,0
46.28,122.17,0
46.26,122.36,0
46.24,122.55,0
46.22,122.73,0
46.19,122.92,0
46.17,123.11,0
46.15,123.3,0
46.13,123.49,0
46.1,123.67,0
46.08,123.86,0
46.06,124.05,0
46.03,124.24,0
46.01,124.42,0
45.99,124.61,0
45.96,124.8,0
45.94,124.98,0
45.91,125.17,0
45.89,125.36,0
45.86,125.54,0
45.84,125.73,0
45.81,125.92,0
45.78,126.1,0
45.76,126.29,0
45.73,126.47,0
45.71,126.66,0
45.68,126.84,0
45.65,127.03,0
45.62,127.22,0
45.6,127.4,0
45.57,127.59,0
45.54,127.77,0
45.51,127.96,0
45.48,128.14,0
45.46,128.32,0
45.43,128.51,0
45.4,128.69,0
45.37,128.88,0
45.34,129.06,0
45.31,129.24,0
45.28,129.43,0
45.25,129.61,0
45.22,129.79,0
45.19,129.98,0
45.16,130.16,0
45.12,130.34,0
45.09,130.53,0
45.06,130.71,0
45.03,130.89,0
45.0,131.07,0
44.96,131.26,0
45.7,82.37,0
45.73,82.56,0
45.75,82.75,1
45.78,82.93,0
45.81,83.12,0
45.84,83.3,0
45.86,83.49,0
45.89,83.67,0
45.91,83.86,0
45.94,84.05,0
45.97,84.23,0
45.99,84.42,0
46.02,84.61,0
46.04,84.79,0
46.07,84.98,0
46.09,85.17,0
46.12,85.36,0
46.14,85.54,0
46.16,85.73,0
46.19,85.92,0
46.21,86.11,0
46.23,86.29,0
46.26,86.48,0
46.28,86.67,0
46.3,86.86,0
46.32,87.05,0
46.35,87.23,0
46.37,87.42,0
46.39,87.61,0
46.41,87.8,0
46.43,87.99,0
46.45,88.18,0
46.47,88.37,0
46.49,88.56,0
46.52,88.75,0
46.54,88.94,0
46.55,89.12,0
46.57,89.31,0
46.59,89.5,0
46.61,89.69,0
46.63,89.88,0
46.65,90.07,0
46.67,90.26,0
46.69,90.45,0
46.7,90.64,0
46.72,90.84,1
46.74,91.03,1
46.65,119.93,0
46.63,120.12,0
46.61,120.31,0
46.59,120.5,0
46.57,120.69,0
46.55,120.88,0
46.54,121.06,0
46.52,121.25,0
46.49,121.44,0
46.47,121.63,0
46.45,121.82,0
46.43,122.01,0
46.41,122.2,0
46.39,122.39,0
46.37,122.58,0
46.35,122.77,0
46.32,122.95,0
46.3,123.14,0
46.28,123.33,0
46.26,123.52,0
46.23,123.71,0
46.21,123.89,0
46.19,124.08,0
46.16,124.27,0
46.14,124.46,0
46.12,124.64,0
46.09,124.83,0
46.07,125.02,0
46.04,125.21,0
46.02,125.39,0
45.99,125.58,0
45.97,125.77,0
45.94,125.95,0
45.91,126.14,0
45.89,126.33,0
45.86,126.51,0
45.84,126.7,0
45.81,126.88,0
45.78,127.07,0
45.75,127.25,0
45.73,127.44,0
45.7,127.63,0
45.67,127.81,0
45.64,128.0,0
45.61,128.18,0
45.58,128.37,0
45.56,128.55,0
45.53,128.73,0
45.5,128.92,0
45.47,129.1,0
45.44,129.29,0
45.41,129.47,0
45.38,129.65,0
45.35,129.84,0
45.32,130.02,0
45.28,130.2,0
45.25,130.39,0
45.22,130.57,0
45.19,130.75,0
45.16,130.94,0
45.13,131.12,0
45.09,131.3,0
45.06,131.48,0
45.86,82.52,0
45.88,82.71,0
45.91,82.89,0
45.94,83.08,0
45.96,83.26,0
45.99,83.45,0
46.02,83.64,0
46.04,83.82,0
46.07,84.01,0
46.1,84.2,0
46.12,84.38,0
46.15,84.57,0
46.17,84.76,0
46.2,84.94,0
46.22,85.13,0
46.25,85.32,0
46.27,85.51,0
46.29,85.7,0
46.32,85.88,0
46.34,86.07,0
46.36,86.26,0
46.39,86.45,0
46.41,86.64,0
46.43,86.83,0
46.46,87.01,0
46.48,87.2,0
46.5,87.39,0
46.52,87.58,0
46.54,87.77,0
46.56,87.96,0
46.58,88.15,0
46.6,88.34,0
46.63,88.53,0
46.65,88.72,0
46.67,88.91,0
46.69,89.1,0
46.7,89.29,0
46.72,89.48,0
46.74,89.67,0
46.76,89.86,0
46.78,90.05,0
46.8,90.24,0
46.82,90.43,0
46.83,90.62,0
46.85,90.81,1
46.78,119.95,0
46.76,120.14,0
46.74,120.33,0
46.72,120.52,0
46.7,120.71,0
46.69,120.9,0
46.67,121.09,0
46.65,121.28,0
46.63,121.47,0
46.6,121.66,0
46.58,121.85,0
46.56,122.04,0
46.54,122.23,0
46.52,122.42,0
46.5,122.61,0
46.48,122.8,0
46.46,122.99,0
46.43,123.17,0
46.41,123.36,0
46.39,123.55,0
46.36,123.74,0
46.34,123.93,0
46.32,124.12,0
46.29,124.3,0
46.27,124.49,0
46.25,124.68,0
46.22,124.87,0
46.2,125.06,0
46.17,125.24,0
46.15,125.43,0
46.12,125.62,0
46.1,125.8,0
46.07,125.99,0
46.04,126.18,0
46.02,126.36,0
45.99,126.55,0
45.96,126.74,0
45.94,126.92,0
45.91,127.11,0
45.88,127.29,0
45.86,127.48,0
45.83,127.67,0
45.8,127.85,0
45.77,128.04,0
45.74,128.22,0
45.71,128.41,0
45.68,128.59,0
45.66,128.78,0
45.63,128.96,0
45.6,129.15,0
45.57,129.33,0
45.54,129.51,0
45.51,129.7,0
45.48,129.88,0
45.44,130.07,0
45.41,130.25,0
45.38,130.43,0
45.35,130.62,0
45.32,130.8,0
45.29,130.98,0
45.25,131.16,0
45.22,131.35,0
45.19,131.53,0
45.98,82.48,0
46.01,82.67,0
46.04,82.85,0
46.07,83.04,0
46.09,83.22,0
46.12,83.41,0
46.15,83.6,0
46.17,83.79,0
46.2,83.97,0
46.23,84.16,0
46.25,84.35,0
46.28,84.53,0
46.3,84.72,0
46.33,84.91,0
46.35,85.1,0
46.38,85.28,0
46.4,85.47,0
46.42,85.66,0
46.45,85.85,0
46.47,86.04,0
46.49,86.23,0
46.52,86.41,0
46.54,86.6,0
46.56,86.79,0
46.59,86.98,0
46.61,87.17,0
46.63,87.36,0
46.65,87.55,0
46.67,87.74,0
46.69,87.93,0
46.71,88.12,0
46.73,88.31,0
46.76,88.5,0
46.78,88.69,0
46.8,88.88,0
46.82,89.07,0
46.83,89.26,0
46.85,89.45,0
46.87,89.64,0
46.89,89.83,0
46.91,90.02,0
46.93,90.21,0
46.95,90.4,0
46.97,90.59,1
46.98,90.78,1
46.91,119.98,0
46.89,120.17,0
46.87,120.36,0
46.85,120.55,0
46.83,120.74,0
46.82,120.93,0
46.8,121.12,0
46.78,121.31,0
46.76,121.5,0
46.73,121.69,0
46.71,121.88,0
46.69,122.07,0
46.67,122.26,0
46.65,122.45,0
46.63,122.64,0
46.61,122.83,0
46.59,123.02,0
46.56,123.21,0
46.54,123.4,0
46.52,123.59,0
46.49,123.77,0
46.47,123.96,0
46.45,124.15,0
46.42,124.34,0
46.4,124.53,0
46.38,124.72,0
46.35,124.9,0
46.33,125.09,0
46.3,125.28,0
46.28,125.47,0
46.25,125.65,0
46.23,125.84,0
46.2,126.03,0
46.17,126.21,0
46.15,126.4,0
46.12,126.59,0
46.09,126.78,0
46.07,126.96,0
46.04,127.15,0
46.01,127.33,0
45.98,127.52,0
45.96,127.71,0
45.93,127.89,0
45.9,128.08,0
45.87,128.26,0
45.84,128.45,0
45.81,128.63,0
45.78,128.82,0
45.76,129.0,0
45.73,129.19,0
45.7,129.37,0
45.67,129.56,0
45.63,129.74,0
45.6,129.93,0
45.57,130.11,0
45.54,130.29,0
45.51,130.48,0
45.48,130.66,0
45.45,130.84,0
45.42,131.03,0
45.38,131.21,0
45.35,131.39,0
45.32,131.58,0
45.29,131.76,0
45.15,132.49,0
45.12,132.67,0
45.08,132.85,0
46.14,82.63,0
46.17,82.81,0
46.2,83.0,0
46.22,83.19,0
46.25,83.37,0
46.28,83.56,0
46.3,83.75,0
46.33,83.93,0
46.35,84.12,0
46.38,84.31,0
46.41,84.5,0
46.43,84.69,0
46.46,84.87,0
46.48,85.06,0
46.51,85.25,0
46.53,85.44,0
46.55,85.63,0
46.58,85.81,0
46.6,86.0,0
46.62,86.19,0
46.65,86.38,0
46.67,86.57,0
46.69,86.76,0
46.71,86.95,0
46.74,87.14,0
46.76,87.33,0
46.78,87.52,0
46.8,87.71,0
46.82,87.9,0
46.84,88.09,0
46.86,88.28,0
46.89,88.47,0
46.91,88.66,0
46.93,88.85,0
46.95,89.04,0
46.97,89.23,0
46.98,89.42,0
47.0,89.61,0
47.02,89.8,0
47.04,89.99,0
47.06,90.18,0
47.08,90.38,1
47.1,90.57,1
47.06,119.82,0
47.04,120.01,0
47.02,120.2,0
47.0,120.39,0
46.98,120.58,0
46.97,120.77,0
46.95,120.96,0
46.93,121.15,0
46.91,121.34,0
46.89,121.53,0
46.86,121.72,0
46.84,121.91,0
46.82,122.1,0
46.8,122.29,0
46.78,122.48,0
46.76,122.67,0
46.74,122.86,0
46.71,123.05,0
46.69,123.24,0
46.67,123.43,0
46.65,123.62,0
46.62,123.81,0
46.6,124.0,0
46.58,124.19,0
46.55,124.37,0
46.53,124.56,0
46.51,124.75,0
46.48,124.94,0
46.46,125.13,0
46.43,125.31,0
46.41,125.5,0
46.38,125.69,0
46.35,125.88,0
46.33,126.07,0
46.3,126.25,0
46.28,126.44,0
46.25,126.63,0
46.22,126.81,0
46.2,127.0,0
46.17,127.19,0
46.14,127.37,0
46.11,127.56,0
46.09,127.75,0
46.06,127.93,0
46.03,128.12,0
46.0,128.3,0
45.97,128.49,0
45.94,128.68,0
45.91,128.86,0
45.88,129.05,0
45.85,129.23,0
45.82,129.42,0
45.79,129.6,0
45.76,129.79,0
45.73,129.97,0
45.7,130.15,0
45.67,130.34,0
45.64,130.52,0
45.61,130.71,0
45.58,130.89,0
45.54,131.07,0
45.51,131.26,0
45.48,131.44,0
45.45,131.62,0
45.41,131.81,0
45.38,131.99,0
45.35,132.17,0
45.31,132.35,0
45.28,132.54,0
45.25,132.72,0
45.21,132.9,0
45.18,133.08,0
46.3,82.77,0
46.33,82.96,0
46.35,83.15,0
46.38,83.33,0
46.41,83.52,0
46.43,83.71,0
46.46,83.9,0
46.48,84.08,0
46.51,84.27,0
46.54,84.46,0
46.56,84.65,0
46.59,84.84,0
46.61,85.03,0
46.63,85.21,0
46.66,85.4,0
46.68,85.59,0
46.71,85.78,0
46.73,85.97,0
46.75,86.16,0
46.78,86.35,0
46.8,86.54,0
46.82,86.73,0
46.84,86.92,0
46.87,87.11,0
46.89,87.3,0
46.91,87.49,0
46.93,87.68,0
46.95,87.87,0
46.97,88.06,0
46.99,88.25,0
47.02,88.44,0
47.04,88.63,0
47.06,88.82,0
47.08,89.01,0
47.1,89.2,0
47.11,89.39,0
47.13,89.58,0
47.15,89.77,0
47.17,89.97,0
47.19,90.16,1
47.21,90.35,1
47.23,90.54,1
47.19,119.84,0
47.17,120.03,0
47.15,120.23,0
47.13,120.42,0
47.11,120.61,0
47.1,120.8,0
47.08,120.99,0
47.06,121.18,0
47.04,121.37,0
47.02,121.56,0
46.99,121.75,0
46.97,121.94,0
46.95,122.13,0
46.93,122.32,0
46.91,122.51,0
46.89,122.7,0
46.87,122.89,0
46.84,123.08,0
46.82,123.27,0
46.8,123.46,0
46.78,123.65,0
46.75,123.84,0
46.73,124.03,0
46.71,124.22,0
46.68,124.41,0
46.66,124.6,0
46.63,124.79,0
46.61,124.97,0
46.59,125.16,0
46.56,125.35,0
46.54,125.54,0
46.51,125.73,0
46.48,125.92,0
46.46,126.1,0
46.43,126.29,0
46.41,126.48,0
46.38,126.67,0
46.35,126.85,0
46.33,127.04,0
46.3,127.23,0
46.27,127.41,0
46.24,127.6,0
46.21,127.79,0
46.19,127.97,0
46.16,128.16,0
46.13,128.35,0
46.1,128.53,0
46.07,128.72,0
46.04,128.9,0
46.01,129.09,0
45.98,129.27,0
45.95,129.46,0
45.92,129.64,0
45.89,129.83,0
45.86,130.01,0
45.83,130.2,0
45.8,130.38,0
45.77,130.57,0
45.74,130.75,0
45.7,130.94,0
45.67,131.12,0
45.64,131.3,0
45.61,131.49,0
45.57,131.67,0
45.54,131.85,0
45.51,132.04,0
45.48,132.22,0
45.44,132.4,0
45.41,132.58,0
45.37,132.77,0
45.34,132.95,0
46.43,82.73,0
46.45,82.92,0
46.48,83.11,0
46.51,83.3,0
46.54,83.48,0
46.56,83.67,0
46.59,83.86,0
46.61,84.05,0
46.64,84.24,0
46.66,84.42,0
46.69,84.61,0
46.71,84.8,0
46.74,84.99,0
46.76,85.18,0
46.79,85.37,0
46.81,85.56,0
46.84,85.75,0
46.86,85.94,0
46.88,86.12,0
46.91,86.31,0
46.93,86.5,0
46.95,86.69,0
46.97,86.88,0
47.0,87.07,0
47.02,87.26,0
47.04,87.45,0
47.06,87.64,0
47.08,87.84,0
47.1,88.03,0
47.12,88.22,0
47.15,88.41,0
47.17,88.6,0
47.19,88.79,0
47.21,88.98,0
47.23,89.17,0
47.24,89.36,0
47.26,89.56,0
47.28,89.75,0
47.3,89.94,0
47.32,90.13,1
47.34,90.32,1
47.36,119.49,0
47.34,119.68,0
47.32,119.87,0
47.3,120.06,0
47.28,120.25,0
47.26,120.44,0
47.24,120.64,0
47.23,120.83,0
47.21,121.02,0
47.19,121.21,0
47.17,121.4,0
47.15,121.59,0
47.12,121.78,0
47.1,121.97,0
47.08,122.16,0
47.06,122.36,0
47.04,122.55,0
47.02,122.74,0
47.0,122.93,0
46.97,123.12,0
46.95,123.31,0
46.93,123.5,0
46.91,123.69,0
46.88,123.88,0
46.86,124.06,0
46.84,124.25,0
46.81,124.44,0
46.79,124.63,0
46.76,124.82,0
46.74,125.01,0
46.71,125.2,0
46.69,125.39,0
46.66,125.58,0
46.64,125.76,0
46.61,125.95,0
46.59,126.14,0
46.56,126.33,0
46.54,126.52,0
46.51,126.7,0
46.48,126.89,0
46.45,127.08,0
46.43,127.27,0
46.4,127.45,0
46.37,127.64,0
46.34,127.83,0
46.32,128.01,0
46.29,128.2,0
46.26,128.39,0
46.23,128.57,0
46.2,128.76,0
46.17,128.95,0
46.14,129.13,0
46.11,129.32,0
46.08,129.5,0
46.05,129.69,0
46.02,129.87,0
45.99,130.06,0
45.96,130.24,0
45.93,130.43,0
45.9,130.61,0
45.86,130.8,0
45.83,130.98,0
45.8,131.17,0
45.77,131.35,0
45.74,131.53,0
45.7,131.72,0
45.67,131.9,0
45.64,132.08,0
45.6,132.27,0
45.57,132.45,0
45.54,132.63,0
45.5,132.82,0
45.47,133.0,0
46.58,82.88,0
46.61,83.07,0
46.64,83.26,0
46.66,83.44,0
46.69,83.63,0
46.72,83.82,0
46.74,84.01,0
46.77,84.2,0
46.79,84.39,0
46.82,84.58,0
46.84,84.76,0
46.87,84.95,0
46.89,85.14,0
46.92,85.33,0
46.94,85.52,0
46.97,85.71,0
46.99,85.9,0
47.01,86.09,0
47.04,86.28,0
47.06,86.47,0
47.08,86.66,0
47.1,86.85,0
47.13,87.04,0
47.15,87.23,0
47.17,87.42,0
47.19,87.61,0
47.21,87.8,0
47.23,88.0,0
47.25,88.19,0
47.28,88.38,0
47.3,88.57,0
47.32,88.76,0
47.34,88.95,0
47.36,89.14,0
47.37,89.34,0
47.39,89.53,0
47.41,89.72,0
47.43,89.91,1
47.45,90.1,1
47.47,90.3,1
47.78,115.84,0
47.77,116.03,0
47.67,117.39,0
47.5,119.32,0
47.49,119.51,0
47.47,119.7,0
47.45,119.9,0
47.43,120.09,0
47.41,120.28,0
47.39,120.47,0
47.37,120.66,0
47.36,120.86,0
47.34,121.05,0
47.32,121.24,0
47.3,121.43,0
47.28,121.62,0
47.25,121.81,0
47.23,122.0,0
47.21,122.2,0
47.19,122.39,0
47.17,122.58,0
47.15,122.77,0
47.13,122.96,0
47.1,123.15,0
47.08,123.34,0
47.06,123.53,0
47.04,123.72,0
47.01,123.91,0
46.99,124.1,0
46.97,124.29,0
46.94,124.48,0
46.92,124.67,0
46.89,124.86,0
46.87,125.05,0
46.84,125.24,0
46.82,125.42,0
46.79,125.61,0
46.77,125.8,0
46.74,125.99,0
46.72,126.18,0
46.69,126.37,0
46.66,126.56,0
46.64,126.74,0
46.61,126.93,0
46.58,127.12,0
46.56,127.31,0
46.53,127.49,0
46.5,127.68,0
46.47,127.87,0
46.44,128.06,0
46.42,128.24,0
46.39,128.43,0
46.36,128.62,0
46.33,128.8,0
46.3,128.99,0
46.27,129.17,0
46.24,129.36,0
46.21,129.55,0
46.18,129.73,0
46.15,129.92,0
46.12,130.1,0
46.09,130.29,0
46.06,130.47,0
46.02,130.66,0
45.99,130.84,0
45.96,131.03,0
45.93,131.21,0
45.9,131.4,0
45.86,131.58,0
45.83,131.76,0
45.8,131.95,0
45.76,132.13,0
45.73,132.31,0
45.7,132.5,0
45.66,132.68,0
45.63,132.86,0
45.6,133.05,0
45.56,133.23,0
46.71,82.84,0
46.74,83.03,0
46.77,83.22,0
46.79,83.41,0
46.82,83.59,0
46.85,83.78,0
46.87,83.97,0
46.9,84.16,0
46.92,84.35,0
46.95,84.54,0
46.97,84.73,0
47.0,84.92,0
47.02,85.11,0
47.05,85.3,1
47.1,85.68,1
47.12,85.87,1
47.14,86.06,0
47.17,86.25,0
47.19,86.44,0
47.21,86.63,0
47.23,86.82,0
47.26,87.01,0
47.28,87.2,0
47.3,87.39,0
47.32,87.58,0
47.34,87.77,0
47.36,87.96,0
47.38,88.16,0
47.4,88.35,0
47.43,88.54,0
47.45,88.73,0
47.47,88.92,0
47.48,89.11,0
47.5,89.31,0
47.52,89.5,0
47.54,89.69,1
47.56,89.88,1
47.58,90.08,1
47.6,90.27,1
47.93,115.67,0
47.91,115.86,0
47.9,116.06,0
47.89,116.25,0
47.87,116.44,0
47.81,117.22,0
47.8,117.41,0
47.65,119.15,0
47.63,119.35,0
47.62,119.54,0
47.6,119.73,0
47.58,119.92,0
47.56,120.12,0
47.54,120.31,0
47.52,120.5,0
47.5,120.69,0
47.48,120.89,0
47.47,121.08,0
47.45,121.27,0
47.43,121.46,0
47.4,121.65,0
47.38,121.84,0
47.36,122.04,0
47.34,122.23,0
47.32,122.42,0
47.3,122.61,0
47.28,122.8,0
47.26,122.99,0
47.23,123.18,0
47.21,123.37,0
47.19,123.56,0
47.17,123.75,0
47.14,123.94,0
47.12,124.13,0
47.1,124.32,0
47.07,124.51,0
47.05,124.7,0
47.02,124.89,0
47.0,125.08,0
46.97,125.27,0
46.95,125.46,0
46.92,125.65,0
46.9,125.84,0
46.87,126.03,0
46.85,126.22,0
46.82,126.41,0
46.79,126.59,0
46.77,126.78,0
46.74,126.97,0
46.71,127.16,0
46.69,127.35,0
46.66,127.53,0
46.63,127.72,0
46.6,127.91,0
46.57,128.1,0
46.54,128.28,0
46.52,128.47,0
46.49,128.66,0
46.46,128.84,0
46.43,129.03,0
46.4,129.22,0
46.37,129.4,0
46.34,129.59,0
46.31,129.78,0
46.28,129.96,0
46.25,130.15,0
46.22,130.33,0
46.18,130.52,0
46.15,130.7,0
46.12,130.89,0
46.09,131.07,0
46.06,131.26,0
46.02,131.44,0
45.99,131.63,0
45.96,131.81,0
45.93,132.0,0
45.89,132.18,0
45.86,132.36,0
45.83,132.55,0
45.79,132.73,0
45.76,132.91,0
45.72,133.1,0
45.69,133.28,0
46.87,82.99,0
46.9,83.18,0
46.92,83.37,0
46.95,83.56,0
46.97,83.74,0
47.25,85.83,0
47.27,86.02,0
47.29,86.21,0
47.32,86.4,0
47.34,86.59,0
47.36,86.79,0
47.39,86.98,0
47.41,87.17,0
47.43,87.36,0
47.45,87.55,0
47.47,87.74,0
47.49,87.93,0
47.51,88.13,0
47.53,88.32,0
47.55,88.51,0
47.58,88.7,0
47.59,88.89,0
47.61,89.09,0
47.63,89.28,0
47.65,89.47,1
47.67,89.66,1
47.69,89.86,1
47.71,90.05,1
48.06,115.69,0
48.04,115.88,0
48.03,116.08,0
48.02,116.27,0
48.0,116.46,0
47.99,116.66,0
47.97,116.85,0
47.96,117.05,0
47.94,117.24,0
47.93,117.44,0
47.91,117.63,0
47.82,118.79,0
47.8,118.99,0
47.78,119.18,0
47.76,119.37,0
47.75,119.57,0
47.73,119.76,0
47.71,119.95,0
47.69,120.14,0
47.67,120.34,0
47.65,120.53,0
47.63,120.72,0
47.61,120.91,0
47.59,121.11,0
47.58,121.3,0
47.55,121.49,0
47.53,121.68,0
47.51,121.87,0
47.49,122.07,0
47.47,122.26,0
47.45,122.45,0
47.43,122.64,0
47.41,122.83,0
47.39,123.02,0
47.36,123.21,0
47.34,123.41,0
47.32,123.6,0
47.29,123.79,0
47.27,123.98,0
47.25,124.17,0
47.22,124.36,0
47.2,124.55,0
47.18,124.74,0
47.15,124.93,0
47.13,125.12,0
47.1,125.31,0
47.08,125.5,0
47.05,125.69,0
47.03,125.88,0
47.0,126.07,0
46.97,126.26,0
46.95,126.44,0
46.92,126.63,0
46.9,126.82,0
46.87,127.01,0
46.84,127.2,0
46.81,127.39,0
46.79,127.57,0
46.76,127.76,0
46.73,127.95,0
46.7,128.14,0
46.67,128.33,0
46.64,128.51,0
46.62,128.7,0
46.59,128.89,0
46.56,129.07,0
46.53,129.26,0
46.5,129.45,0
46.47,129.63,0
46.44,129.82,0
46.41,130.01,0
46.38,130.19,0
46.34,130.38,0
46.31,130.56,0
46.28,130.75,0
46.25,130.93,0
46.22,131.12,0
46.19,131.3,0
46.15,131.49,0
46.12,131.67,0
46.09,131.86,0
46.05,132.04,0
46.02,132.23,0
45.99,132.41,0
45.95,132.6,0
45.92,132.78,0
45.89,132.96,0
45.85,133.15,0
45.82,133.33,0
47.0,82.95,0
47.02,83.14,0
47.05,83.33,0
47.08,83.52,1
47.38,85.8,0
47.4,85.99,0
47.42,86.18,0
47.45,86.37,0
47.47,86.56,0
47.49,86.75,0
47.51,86.94,0
47.54,87.14,0
47.56,87.33,0
47.58,87.52,0
47.6,87.71,0
47.62,87.9,0
47.64,88.09,0
47.66,88.29,0
47.68,88.48,0
47.7,88.67,0
47.72,88.86,0
47.74,89.06,0
47.76,89.25,0
47.78,89.44,1
47.8,89.64,1
47.82,89.83,1
47.84,90.02,1
48.19,115.71,0
48.17,115.9,0
48.16,116.1,0
48.15,116.29,0
48.13,116.49,0
48.12,116.68,0
48.1,116.88,0
48.09,117.07,0
48.07,117.26,0
48.06,117.46,0
48.04,117.65,0
48.03,117.85,0
47.96,118.62,0
47.95,118.82,0
47.93,119.01,0
47.91,119.2,0
47.89,119.4,0
47.88,119.59,0
47.86,119.79,0
47.84,119.98,0
47.82,120.17,0
47.8,120.36,0
47.78,120.56,0
47.76,120.75,0
47.74,120.94,0
47.72,121.14,0
47.7,121.33,0
47.68,121.52,0
47.66,121.71,0
47.64,121.91,0
47.62,122.1,0
47.6,122.29,0
47.58,122.48,0
47.56,122.67,0
47.54,122.86,0
47.51,123.06,0
47.49,123.25,0
47.47,123.44,0
47.45,123.63,0
47.42,123.82,0
47.4,124.01,0
47.38,124.2,0
47.35,124.39,0
47.33,124.58,0
47.31,124.77,0
47.28,124.97,0
47.26,125.16,0
47.23,125.35,0
47.21,125.54,0
47.18,125.72,0
47.16,125.91,0
47.13,126.1,0
47.1,126.29,0
47.08,126.48,0
47.05,126.67,0
47.02,126.86,0
47.0,127.05,0
46.97,127.24,0
46.94,127.43,0
46.91,127.62,0
46.89,127.8,0
46.86,127.99,0
46.83,128.18,0
46.8,128.37,0
46.77,128.55,0
46.74,128.74,0
46.71,128.93,0
46.69,129.12,0
46.66,129.3,0
46.63,129.49,0
46.6,129.68,0
46.56,129.86,0
46.53,130.05,0
46.5,130.24,0
46.47,130.42,0
46.44,130.61,0
46.41,130.8,0
46.38,130.98,0
46.35,131.17,0
46.31,131.35,0
46.28,131.54,0
46.25,131.72,0
46.22,131.91,0
46.18,132.09,0
46.15,132.28,0
46.11,132.46,0
46.08,132.64,0
46.05,132.83,0
46.01,133.01,0
45.98,133.2,0
45.94,133.38,0
45.91,133.56,0
47.15,83.1,0
47.51,85.76,0
47.53,85.95,0
47.55,86.14,0
47.58,86.34,0
47.6,86.53,0
47.62,86.72,0
47.64,86.91,0
47.67,87.1,0
47.69,87.29,0
47.71,87.49,0
47.73,87.68,0
47.75,87.87,0
47.77,88.06,0
47.79,88.26,0
47.81,88.45,0
47.83,88.64,0
47.85,88.83,0
47.87,89.03,0
47.89,89.22,0
47.91,89.41,1
47.93,89.61,1
48.3,115.92,0
48.29,116.12,0
48.28,116.31,0
48.26,116.51,0
48.25,116.7,0
48.23,116.9,0
48.22,117.09,0
48.2,117.29,0
48.19,117.48,0
48.17,117.68,0
48.16,117.87,0
48.14,118.07,0
48.12,118.26,0
48.11,118.45,0
48.09,118.65,0
48.07,118.84,0
48.06,119.04,0
48.04,119.23,0
48.02,119.42,0
48.01,119.62,0
47.99,119.81,0
47.97,120.01,0
47.95,120.2,0
47.93,120.39,0
47.91,120.59,0
47.89,120.78,0
47.87,120.97,0
47.85,121.17,0
47.83,121.36,0
47.81,121.55,0
47.79,121.74,0
47.77,121.94,0
47.75,122.13,0
47.73,122.32,0
47.71,122.51,0
47.69,122.71,0
47.67,122.9,0
47.64,123.09,0
47.62,123.28,0
47.6,123.47,0
47.58,123.66,0
47.55,123.86,0
47.53,124.05,0
