AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
49.520000,33.820000,49.520000,9.780000,18.590000,0.460000,79.949997,2013-08-07
48.610001,33.790001,48.610001,13.630000,20.000000,0.410000,75.040001,2013-08-08
50.654999,30.809999,51.310001,11.860000,16.299999,0.400000,78.050003,2013-08-09
50.915001,31.719999,51.830002,11.070000,12.640000,0.420000,94.360001,2013-08-10
61.474998,44.180000,68.440002,10.950000,17.670000,0.530000,99.610001,2013-08-11
38.270000,24.520000,38.270000,5.500000,12.330000,0.340000,80.839996,2013-08-12
27.900000,15.880000,27.900000,4.780000,8.890000,0.280000,53.889999,2013-08-13
20.700001,11.900000,20.700001,5.170000,8.930000,0.270000,43.680000,2013-08-14
32.240002,18.049999,32.240002,6.220000,13.110000,0.340000,58.919998,2013-08-15
31.200001,18.730000,31.200001,6.640000,13.910000,0.350000,58.180000,2013-08-16
37.389999,21.950001,37.389999,7.250000,14.830000,0.360000,68.589996,2013-08-17
62.512497,45.009998,67.410004,13.230000,22.750000,0.530000,80.190002,2013-08-18
48.700001,34.090000,44.660000,11.270000,26.110001,0.660000,27.299999,2013-08-19
36.080002,22.930000,36.080002,11.190000,21.170000,0.540000,34.270000,2013-08-20
45.270000,27.370001,45.270000,12.550000,21.160000,0.560000,33.709999,2013-08-21
26.190001,15.290000,26.190001,6.940000,15.840000,0.500000,30.870001,2013-08-22
24.620001,16.690001,24.620001,6.280000,12.390000,0.380000,54.020000,2013-08-23
31.850000,18.969999,31.850000,6.880000,12.840000,0.380000,55.430000,2013-08-24
48.410000,30.430000,48.410000,9.490000,23.809999,0.580000,51.480000,2013-08-25
43.228573,30.260000,35.959999,9.180000,22.680000,0.660000,46.759998,2013-08-26
77.500000,57.000000,76.639999,16.680000,39.779999,0.940000,45.320000,2013-08-27
74.050003,54.240002,72.860001,12.680000,18.680000,0.680000,84.360001,2013-08-28
57.162498,40.730000,60.349998,9.470000,16.129999,0.600000,69.690002,2013-08-29
96.525002,72.220001,97.730003,19.139999,22.240000,0.960000,83.489998,2013-08-30
76.300003,56.040001,77.309998,17.100000,18.320000,0.760000,104.970001,2013-08-31
57.975002,41.380001,59.590000,17.260000,27.160000,0.580000,95.610001,2013-09-01
59.487499,42.590000,61.779999,15.800000,34.959999,0.630000,94.500000,2013-09-02
59.775002,42.820000,63.320000,20.440001,27.889999,0.560000,96.070000,2013-09-03
66.312500,48.049999,65.699997,19.879999,30.100000,0.580000,94.470001,2013-09-04
68.637497,49.910000,62.560001,22.230000,47.349998,0.680000,55.480000,2013-09-05
90.487503,67.389999,62.279999,15.240000,57.709999,0.810000,16.910000,2013-09-06
58.887501,42.110001,47.250000,13.120000,45.790001,0.780000,28.990000,2013-09-07
99.737503,74.790001,89.199997,24.820000,39.029999,0.990000,64.489998,2013-09-08
84.662498,62.730000,74.059998,16.100000,27.280001,0.720000,65.320000,2013-09-09
72.862503,53.290001,64.529999,13.130000,17.980000,0.630000,82.169998,2013-09-10
96.737503,72.389999,83.779999,16.020000,25.770000,0.780000,92.440002,2013-09-11
78.712502,57.970001,68.980003,14.240000,26.650000,0.650000,78.800003,2013-09-12
56.174999,39.939999,56.570000,8.670000,15.060000,0.530000,79.029999,2013-09-13
45.742859,32.020000,42.590000,10.290000,16.940001,0.450000,64.080002,2013-09-14
91.737503,68.389999,86.779999,21.040001,27.559999,0.710000,98.440002,2013-09-15
83.674995,61.939999,78.180000,19.139999,26.500000,0.640000,98.540001,2013-09-16
52.037502,36.630001,53.419998,15.670000,27.910000,0.480000,83.529999,2013-09-17
51.120003,29.270000,52.240002,18.030001,29.889999,0.450000,63.520000,2013-09-18
56.065002,38.740002,62.130001,23.209999,28.209999,0.440000,68.860001,2013-09-19
54.850002,38.880001,58.919998,19.660000,21.129999,0.380000,62.060001,2013-09-20
46.360001,31.180000,46.360001,13.520000,24.879999,0.440000,32.369999,2013-09-21
32.549999,20.900000,32.549999,9.720000,15.480000,0.370000,32.299999,2013-09-22
20.387499,11.820000,19.930000,7.910000,16.309999,0.320000,31.900000,2013-09-23
26.785715,18.750000,26.490000,6.600000,18.280001,0.320000,51.130001,2013-09-24
32.114285,22.480000,31.000000,13.600000,20.450001,0.470000,34.099998,2013-09-25
55.029999,36.209999,60.060001,19.660000,28.160000,0.580000,77.459999,2013-09-26
63.862499,46.090000,66.239998,18.709999,35.549999,0.480000,72.129997,2013-09-27
69.699997,50.759998,59.750000,14.920000,26.950001,0.550000,54.900002,2013-09-28
79.137505,58.310001,70.669998,19.639999,32.369999,0.870000,49.939999,2013-09-29
86.774994,64.419998,85.580002,18.830000,36.790001,0.830000,73.180000,2013-09-30
72.750000,53.200001,70.629997,17.430000,32.590000,0.620000,75.309998,2013-10-01
85.462502,63.369999,89.970001,18.820000,21.440001,0.650000,94.620003,2013-10-02
51.635002,29.330000,53.270000,16.980000,24.799999,0.510000,71.529999,2013-10-03
56.645000,37.480000,63.290001,15.870000,30.860001,0.530000,67.000000,2013-10-04
68.887497,50.110001,82.750000,21.350000,34.020000,0.680000,63.160000,2013-10-05
47.885715,33.520000,43.290001,14.720000,28.180000,0.650000,36.439999,2013-10-06
21.700001,12.780000,11.740000,10.040000,17.360001,0.450000,30.480000,2013-10-07
20.474998,11.130000,13.340000,9.830000,16.379999,0.440000,42.090000,2013-10-08
56.737499,40.389999,58.439999,18.980000,31.000000,0.720000,40.400002,2013-10-09
62.437500,44.950001,58.130001,15.080000,36.560001,0.640000,55.160000,2013-10-10
84.375000,62.500000,97.089996,19.559999,36.599998,0.710000,79.839996,2013-10-11
108.062500,81.449997,133.429993,26.910000,40.490002,0.730000,91.019997,2013-10-12
48.762497,28.209999,45.610001,18.330000,39.009998,0.460000,70.620003,2013-10-13
53.785000,36.270000,57.570000,15.540000,37.060001,0.540000,72.440002,2013-10-14
59.337502,42.470001,58.680000,15.140000,25.330000,0.610000,41.369999,2013-10-15
45.389999,25.580000,45.389999,15.760000,22.790001,0.490000,53.869999,2013-10-16
81.287498,60.029999,94.699997,27.570000,48.650002,0.790000,22.790001,2013-10-17
88.612503,65.889999,101.699997,30.440001,58.830002,0.800000,20.570000,2013-10-18
84.000000,62.200001,92.029999,22.350000,55.580002,0.820000,11.430000,2013-10-19
77.037498,56.630001,84.019997,19.190001,35.590000,0.770000,38.610001,2013-10-20
111.237495,83.989998,117.150002,24.270000,38.580002,0.910000,58.080002,2013-10-21
99.762497,74.809998,104.690002,21.990000,35.910000,0.860000,59.090000,2013-10-22
97.562500,73.050003,97.739998,20.590000,37.230000,0.880000,59.709999,2013-10-23
117.550003,89.040001,127.720001,26.670000,32.590000,0.920000,75.290001,2013-10-24
59.904999,35.430000,69.809998,19.830000,23.950001,0.560000,56.410000,2013-10-25
83.987495,62.189999,92.980003,23.299999,35.700001,0.770000,60.209999,2013-10-26
98.512497,73.809998,98.959999,22.590000,38.020000,0.700000,63.410000,2013-10-27
92.399994,68.919998,93.120003,19.559999,40.250000,0.730000,58.590000,2013-10-28
97.299995,72.839996,102.750000,24.730000,47.169998,0.780000,53.630001,2013-10-29
91.987495,68.589996,84.000000,19.969999,37.630001,0.660000,42.540001,2013-10-30
62.487503,44.990002,58.570000,12.790000,23.750000,0.510000,39.680000,2013-10-31
73.724998,53.980000,71.860001,17.440001,33.299999,0.560000,45.340000,2013-11-01
