AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
59.375000,37.770000,67.279999,16.709999,47.500000,0.780000,107.839996,2013-06-25
85.250000,61.919998,105.470001,18.690001,68.199997,0.980000,93.230003,2013-06-26
102.937500,77.349998,121.519997,23.520000,71.489998,1.040000,56.959999,2013-06-27
121.674995,92.339996,128.869995,22.840000,61.540001,1.160000,90.559998,2013-06-28
131.600006,100.279999,147.830002,28.450001,62.110001,1.090000,56.720001,2013-06-29
35.257145,24.680000,31.830000,9.070000,25.420000,0.710000,67.989998,2013-06-30
36.162498,21.059999,31.950001,11.050000,28.930000,0.630000,38.410000,2013-07-01
52.930000,34.049999,55.860001,13.430000,31.420000,0.780000,65.830002,2013-07-02
87.524994,65.019997,104.190002,13.310000,40.630001,0.870000,59.560001,2013-07-03
55.912498,39.730000,56.169998,19.450001,35.459999,0.680000,56.669998,2013-07-04
61.494999,38.209999,72.989998,13.970000,46.770000,0.720000,99.739998,2013-07-05
70.500000,51.400002,78.489998,10.770000,42.040001,0.750000,92.239998,2013-07-06
103.725006,77.980003,119.080002,13.920000,55.910000,1.050000,63.180000,2013-07-07
102.600006,77.080002,104.620003,29.270000,54.330002,0.910000,51.860001,2013-07-08
41.000000,28.700001,33.189999,9.960000,28.580000,0.550000,47.369999,2013-07-09
37.737499,11.410000,16.610001,6.190000,30.190001,0.550000,51.259998,2013-07-10
41.910000,26.260000,41.910000,13.340000,30.059999,0.610000,53.020000,2013-07-11
69.537498,50.630001,79.320000,13.790000,48.900002,1.060000,34.360001,2013-07-12
80.025002,59.020000,81.669998,10.430000,43.830002,1.000000,96.220001,2013-07-13
102.600006,77.080002,110.220001,14.140000,47.830002,1.120000,89.000000,2013-07-14
106.025002,79.820000,118.059998,21.200001,49.889999,0.940000,93.000000,2013-07-15
66.737503,33.439999,73.750000,15.450000,53.389999,0.720000,105.870003,2013-07-16
103.337494,77.669998,127.959999,26.650000,71.860001,1.320000,44.209999,2013-07-17
63.587498,27.809999,46.880001,12.750000,50.869999,0.950000,49.330002,2013-07-18
74.337502,48.930000,79.190002,14.760000,59.470001,1.080000,50.660000,2013-07-19
103.349998,77.680000,137.339996,20.059999,60.520000,1.210000,121.959999,2013-07-20
84.199997,62.360001,94.339996,15.940000,54.410000,1.020000,48.549999,2013-07-21
54.254997,35.990002,58.509998,16.350000,36.220001,0.680000,91.110001,2013-07-22
75.087502,55.070000,92.930000,20.200001,52.849998,0.960000,101.730003,2013-07-23
93.487503,69.790001,110.410004,16.750000,56.160000,1.050000,82.540001,2013-07-24
64.294998,45.439999,78.589996,20.440001,43.500000,0.690000,80.839996,2013-07-25
78.962494,58.169998,90.410004,12.470000,43.360001,0.690000,111.970001,2013-07-26
81.074997,59.860001,93.849998,20.040001,41.540001,0.680000,111.269997,2013-07-27
77.312500,56.849998,84.680000,19.889999,39.980000,0.620000,106.730003,2013-07-28
51.025002,27.820000,51.849998,13.840000,40.820000,0.530000,66.040001,2013-07-29
61.612503,44.290001,72.470001,23.260000,46.330002,0.630000,108.000000,2013-07-30
121.987495,92.589996,146.160004,34.299999,63.730000,1.120000,100.919998,2013-07-31
58.662498,41.930000,65.809998,19.480000,40.849998,0.660000,79.180000,2013-08-01
63.549999,45.840000,72.860001,18.330000,45.410000,0.680000,99.680000,2013-08-02
89.399994,66.519997,109.940002,15.680000,55.150002,0.850000,97.120003,2013-08-03
69.199997,50.360001,83.169998,12.640000,41.790001,0.650000,98.449997,2013-08-04
103.662498,77.930000,114.790001,27.860001,55.450001,0.920000,103.610001,2013-08-05
126.962502,96.570000,146.369995,33.250000,52.840000,0.980000,101.099998,2013-08-06
46.312500,24.799999,37.639999,9.850000,37.049999,0.550000,73.519997,2013-08-07
49.000000,22.219999,35.619999,8.990000,39.200001,0.500000,73.989998,2013-08-08
73.300003,53.639999,85.830002,14.130000,57.259998,0.970000,95.959999,2013-08-09
