PM2_5,PM10,SO2,NO2,CO,O3,Time
90.430000,165.160004,167.710007,63.270000,1.630000,11.080000,2014-01-09
141.869995,232.339996,131.929993,70.250000,2.060000,12.870000,2014-01-10
140.539993,223.380005,129.889999,75.019997,2.060000,14.860000,2014-01-11
171.139999,256.890015,189.649994,86.160004,2.510000,10.420000,2014-01-12
93.360001,155.809998,130.500000,65.930000,1.820000,15.750000,2014-01-13
165.479996,255.660004,154.740005,75.290001,2.120000,10.830000,2014-01-14
182.589996,271.649994,129.270004,76.820000,2.130000,19.049999,2014-01-15
165.309998,255.259995,123.739998,73.269997,1.820000,25.430000,2014-01-16
243.179993,349.450012,130.210007,76.809998,2.780000,4.880000,2014-01-17
123.580002,201.880005,134.669998,75.889999,2.300000,11.940000,2014-01-18
179.009995,280.480011,153.059998,80.730003,2.310000,14.830000,2014-01-19
86.290001,258.429993,79.449997,49.470001,1.420000,24.379999,2014-01-20
32.290001,73.480003,85.669998,52.900002,1.270000,20.530001,2014-01-21
58.970001,139.000000,87.959999,57.160000,1.180000,33.119999,2014-01-22
73.239998,155.789993,79.260002,58.939999,1.210000,48.849998,2014-01-23
159.949997,275.480011,184.580002,106.029999,3.270000,8.050000,2014-01-24
96.389999,154.110001,113.919998,59.340000,2.030000,22.350000,2014-01-25
48.549999,101.589996,81.970001,49.639999,1.350000,24.340000,2014-01-26
67.709999,144.929993,77.989998,48.480000,1.250000,35.860001,2014-01-27
79.230003,150.500000,106.139999,55.230000,1.630000,23.040001,2014-01-28
81.510002,137.410004,64.730003,32.669998,1.260000,54.430000,2014-01-29
222.880005,324.850006,121.589996,59.049999,2.390000,26.510000,2014-01-30
311.920013,423.940002,137.729996,60.889999,3.410000,14.120000,2014-01-31
274.510010,415.059998,98.989998,45.509998,3.900000,2.810000,2014-02-01
179.960007,279.920013,91.669998,48.889999,3.090000,11.590000,2014-02-02
37.580002,93.389999,88.129997,31.280001,1.140000,33.110001,2014-02-03
42.049999,80.970001,127.360001,42.959999,1.500000,24.290001,2014-02-04
55.759998,78.339996,75.529999,36.680000,1.320000,25.480000,2014-02-05
77.150002,97.559998,114.239998,45.369999,1.510000,24.139999,2014-02-06
75.330002,99.330002,121.970001,44.080002,1.530000,25.799999,2014-02-07
77.790001,108.889999,139.300003,45.970001,1.560000,27.480000,2014-02-08
45.220001,67.480003,80.550003,31.340000,1.310000,34.380001,2014-02-09
44.230000,76.220001,118.129997,44.459999,1.430000,27.240000,2014-02-10
79.690002,121.129997,145.740005,57.880001,1.610000,26.940001,2014-02-11
159.339996,228.240005,226.600006,82.070000,2.240000,17.049999,2014-02-12
130.929993,188.130005,171.029999,73.930000,2.010000,23.290001,2014-02-13
127.639999,186.020004,110.900002,57.830002,1.750000,37.060001,2014-02-14
111.370003,158.330002,77.099998,48.000000,1.480000,45.750000,2014-02-15
149.889999,217.929993,163.440002,70.900002,1.920000,36.630001,2014-02-16
105.660004,155.639999,121.830002,56.669998,1.700000,23.660000,2014-02-17
59.250000,103.099998,150.500000,64.699997,1.490000,24.799999,2014-02-18
115.370003,193.100006,204.679993,89.790001,2.380000,11.710000,2014-02-19
129.220001,206.520004,146.330002,77.910004,2.110000,23.940001,2014-02-20
128.380005,195.690002,97.370003,57.680000,1.680000,48.040001,2014-02-21
107.379997,174.479996,116.760002,75.860001,1.760000,40.900002,2014-02-22
124.330002,208.039993,137.479996,86.790001,1.980000,31.219999,2014-02-23
172.270004,282.679993,148.250000,103.480003,2.370000,23.139999,2014-02-24
142.740005,233.539993,111.739998,82.470001,2.200000,33.840000,2014-02-25
77.110001,140.509995,91.120003,58.320000,1.490000,38.209999,2014-02-26
52.869999,91.650002,55.810001,42.779999,1.300000,31.959999,2014-02-27
49.500000,105.059998,120.500000,70.629997,1.400000,26.750000,2014-02-28
83.900002,152.779999,132.330002,72.410004,1.570000,29.959999,2014-03-01
121.889999,208.619995,101.190002,67.070000,1.650000,37.750000,2014-03-02
91.680000,170.119995,81.559998,49.830002,1.270000,53.029999,2014-03-03
61.060001,114.220001,83.709999,53.880001,1.330000,43.369999,2014-03-04
83.910004,157.279999,142.929993,80.209999,1.900000,23.639999,2014-03-05
97.160004,191.500000,149.850006,81.169998,1.890000,18.629999,2014-03-06
100.320000,174.240005,113.790001,65.500000,1.550000,24.719999,2014-03-07
108.910004,182.009995,94.750000,60.959999,1.360000,39.869999,2014-03-08
143.339996,244.869995,161.289993,92.660004,2.170000,27.080000,2014-03-09
116.750000,209.660004,91.360001,54.090000,1.530000,57.950001,2014-03-10
84.320000,167.289993,70.389999,54.650002,1.150000,79.769997,2014-03-11
52.160000,143.110001,66.779999,52.720001,0.950000,38.029999,2014-03-12
49.270000,125.889999,86.309998,58.990002,1.220000,27.820000,2014-03-13
40.529999,117.040001,70.370003,52.150002,1.010000,35.570000,2014-03-14
48.730000,156.220001,58.049999,40.349998,0.910000,67.059998,2014-03-15
55.029999,130.929993,59.650002,46.650002,0.960000,75.040001,2014-03-16
92.639999,207.649994,80.930000,50.090000,1.150000,72.169998,2014-03-17
81.070000,342.760010,87.669998,47.349998,1.210000,41.130001,2014-03-18
54.279999,111.720001,88.379997,47.540001,1.110000,38.580002,2014-03-19
39.040001,94.400002,35.880001,34.439999,0.860000,39.529999,2014-03-20
39.110001,112.529999,53.139999,40.099998,0.890000,57.580002,2014-03-21
51.450001,126.300003,48.330002,39.689999,0.860000,72.099998,2014-03-22
76.959999,176.440002,64.580002,72.900002,1.220000,50.330002,2014-03-23
85.900002,178.490005,75.860001,56.570000,1.120000,74.029999,2014-03-24
130.470001,232.750000,99.940002,70.779999,1.430000,57.619999,2014-03-25
152.020004,268.000000,61.080002,62.919998,1.500000,54.279999,2014-03-26
61.650002,128.830002,43.500000,38.700001,0.950000,93.889999,2014-03-27
89.830002,171.750000,57.259998,53.709999,1.190000,70.970001,2014-03-28
156.419998,272.320007,71.500000,59.759998,1.530000,40.020000,2014-03-29
66.790001,159.610001,52.900002,65.400002,1.280000,57.209999,2014-03-30
89.480003,219.509995,78.930000,81.470001,1.380000,51.410000,2014-03-31
81.339996,177.490005,59.340000,62.340000,1.080000,74.709999,2014-04-01
74.089996,165.250000,68.349998,53.200001,1.090000,76.190002,2014-04-02
59.759998,157.520004,69.809998,46.689999,1.090000,47.560001,2014-04-03
67.239998,212.350006,70.000000,53.500000,1.130000,59.529999,2014-04-04
36.990002,137.539993,60.680000,38.330002,0.910000,55.650002,2014-04-05
51.000000,142.470001,69.209999,50.799999,1.070000,54.000000,2014-04-06
55.189999,136.369995,63.779999,57.209999,1.060000,56.790001,2014-04-07
90.059998,187.440002,53.939999,68.879997,1.380000,66.309998,2014-04-08
74.730003,159.850006,41.599998,39.930000,1.170000,98.959999,2014-04-09
121.209999,239.929993,132.220001,66.930000,1.740000,43.299999,2014-04-10
141.690002,255.410004,152.899994,78.169998,2.150000,20.030001,2014-04-11
135.070007,203.839996,86.470001,74.139999,2.200000,9.160000,2014-04-12
154.500000,238.490005,104.110001,65.870003,1.740000,48.889999,2014-04-13
87.660004,147.460007,40.740002,33.590000,1.080000,78.010002,2014-04-14
104.559998,219.050003,115.550003,62.160000,1.620000,58.580002,2014-04-15
111.279999,241.029999,142.830002,77.339996,2.160000,54.790001,2014-04-16
110.220001,179.850006,51.360001,50.060001,1.390000,32.549999,2014-04-17
136.110001,224.399994,99.419998,57.189999,1.810000,34.869999,2014-04-18
67.599998,139.380005,124.970001,67.959999,1.500000,31.690001,2014-04-19
114.389999,209.520004,133.839996,78.989998,1.700000,34.150002,2014-04-20
145.440002,232.309998,75.519997,63.840000,1.620000,47.090000,2014-04-21
90.120003,158.979996,56.230000,45.369999,1.170000,61.849998,2014-04-22
62.549999,130.660004,41.580002,27.520000,0.870000,94.510002,2014-04-23
55.810001,111.870003,45.090000,35.779999,0.940000,119.760002,2014-04-24
37.450001,89.949997,31.660000,33.549999,0.870000,81.080002,2014-04-25
45.330002,72.400002,33.610001,37.509998,1.130000,39.900002,2014-04-26
33.169998,59.810001,21.740000,19.889999,0.700000,63.700001,2014-04-27
44.689999,95.220001,41.070000,35.369999,0.900000,68.699997,2014-04-28
56.779999,139.270004,44.259998,66.480003,1.110000,70.360001,2014-04-29
67.879997,149.559998,44.639999,58.470001,1.080000,95.070000,2014-04-30
71.440002,149.720001,43.439999,35.950001,0.950000,106.570000,2014-05-01
37.040001,125.860001,28.330000,24.270000,0.600000,72.599998,2014-05-02
37.509998,140.500000,43.459999,29.200001,0.730000,88.080002,2014-05-03
38.209999,120.769997,26.309999,25.629999,0.570000,68.989998,2014-05-04
41.250000,112.779999,46.389999,41.250000,0.770000,69.860001,2014-05-05
51.029999,172.059998,34.680000,23.930000,0.710000,104.370003,2014-05-06
63.720001,161.820007,47.560001,30.820000,1.020000,109.389999,2014-05-07
73.559998,156.679993,85.790001,72.910004,1.590000,68.389999,2014-05-08
48.000000,110.809998,42.709999,40.570000,1.170000,88.680000,2014-05-09
43.040001,82.580002,43.470001,50.580002,1.200000,66.830002,2014-05-10
34.580002,53.849998,28.600000,40.139999,1.190000,54.500000,2014-05-11
43.049999,99.110001,60.430000,37.340000,1.010000,85.080002,2014-05-12
40.959999,102.480003,40.529999,31.600000,0.820000,104.830002,2014-05-13
50.610001,141.509995,45.619999,46.080002,0.950000,61.900002,2014-05-14
48.959999,154.839996,52.720001,45.080002,0.930000,68.730003,2014-05-15
58.709999,152.029999,64.669998,43.400002,1.090000,96.150002,2014-05-16
86.220001,195.860001,90.019997,68.989998,1.720000,82.559998,2014-05-17
60.310001,135.440002,58.009998,49.610001,1.080000,110.379997,2014-05-18
95.250000,174.759995,49.939999,35.799999,1.320000,113.199997,2014-05-19
98.220001,201.330002,55.330002,38.889999,1.260000,120.269997,2014-05-20
77.970001,178.470001,44.139999,46.619999,1.060000,107.449997,2014-05-21
74.419998,153.240005,43.299999,42.419998,1.060000,136.279999,2014-05-22
52.070000,130.229996,37.990002,32.930000,0.870000,118.089996,2014-05-23
51.270000,85.720001,21.860001,28.389999,0.940000,66.250000,2014-05-24
84.790001,225.419998,39.919998,43.259998,1.050000,52.259998,2014-05-25
58.919998,180.339996,58.119999,46.320000,0.960000,84.059998,2014-05-26
55.860001,230.050003,72.809998,46.180000,0.970000,88.540001,2014-05-27
50.270000,126.330002,63.169998,56.650002,1.120000,77.459999,2014-05-28
70.940002,182.720001,53.560001,34.400002,1.020000,168.929993,2014-05-29
86.580002,186.070007,50.680000,47.410000,1.100000,146.889999,2014-05-30
102.470001,216.690002,62.139999,61.180000,1.330000,135.050003,2014-05-31
58.400002,106.440002,53.389999,34.919998,1.200000,82.500000,2014-06-01
36.900002,58.439999,37.619999,24.680000,0.890000,80.570000,2014-06-02
53.240002,100.540001,52.419998,41.270000,1.040000,87.169998,2014-06-03
78.830002,148.259995,113.889999,59.150002,1.600000,87.040001,2014-06-04
77.879997,151.029999,78.110001,52.509998,1.460000,104.940002,2014-06-05
93.230003,156.339996,51.470001,38.380001,1.270000,127.650002,2014-06-06
41.419998,65.720001,28.930000,21.549999,0.890000,98.800003,2014-06-07
49.270000,96.949997,51.430000,30.620001,1.010000,126.050003,2014-06-08
98.070000,159.679993,45.459999,39.700001,1.480000,89.330002,2014-06-09
97.589996,168.000000,65.800003,49.980000,1.680000,127.019997,2014-06-10
72.050003,114.400002,46.759998,41.349998,1.440000,79.190002,2014-06-11
54.930000,107.139999,52.369999,44.090000,1.380000,103.559998,2014-06-12
59.980000,126.260002,89.970001,58.389999,1.430000,108.129997,2014-06-13
85.080002,153.850006,64.510002,49.759998,1.360000,127.099998,2014-06-14
84.570000,129.610001,39.639999,29.520000,1.180000,103.870003,2014-06-15
86.550003,118.489998,23.709999,24.410000,1.220000,97.230003,2014-06-16
74.160004,111.690002,21.850000,26.010000,1.080000,72.800003,2014-06-17
67.230003,107.839996,29.010000,32.500000,1.180000,104.930000,2014-06-18
83.239998,135.600006,45.180000,45.689999,1.610000,75.629997,2014-06-19
48.779999,66.050003,30.700001,39.660000,1.470000,49.130001,2014-06-20
79.720001,120.720001,41.599998,38.369999,1.390000,42.180000,2014-06-21
115.980003,178.149994,94.360001,54.790001,1.830000,86.349998,2014-06-22
70.389999,109.349998,37.000000,43.380001,1.240000,87.180000,2014-06-23
61.470001,117.000000,40.810001,49.060001,1.320000,133.970001,2014-06-24
82.839996,125.910004,33.590000,38.959999,1.250000,92.300003,2014-06-25
72.940002,112.110001,26.090000,32.230000,1.120000,114.480003,2014-06-26
79.349998,130.050003,43.139999,35.889999,1.190000,127.230003,2014-06-27
41.799999,92.080002,45.799999,44.060001,1.050000,116.860001,2014-06-28
58.980000,132.910004,69.720001,59.020000,1.230000,103.639999,2014-06-29
48.740002,97.000000,38.320000,56.040001,1.190000,84.669998,2014-06-30
73.809998,130.759995,34.160000,32.759998,1.070000,109.570000,2014-07-01
54.080002,81.730003,24.309999,31.260000,0.880000,82.610001,2014-07-02
47.840000,85.750000,27.850000,35.990002,0.890000,98.019997,2014-07-03
44.380001,76.070000,19.910000,43.250000,0.990000,70.650002,2014-07-04
74.449997,129.839996,38.340000,48.279999,1.560000,83.029999,2014-07-05
77.169998,144.789993,50.029999,48.509998,1.460000,104.300003,2014-07-06
83.449997,156.550003,36.680000,42.910000,1.190000,114.669998,2014-07-07
86.470001,162.660004,37.720001,36.240002,1.200000,149.529999,2014-07-08
102.699997,208.029999,54.939999,52.259998,1.530000,95.889999,2014-07-09
52.380001,103.059998,51.119999,57.200001,1.160000,38.139999,2014-07-10
80.760002,134.830002,53.259998,47.509998,1.230000,121.029999,2014-07-11
78.370003,146.529999,32.860001,47.580002,1.120000,102.570000,2014-07-12
61.049999,107.010002,47.849998,37.130001,1.000000,133.149994,2014-07-13
55.180000,101.720001,34.779999,31.000000,0.940000,133.889999,2014-07-14
45.200001,73.029999,29.219999,34.130001,0.990000,114.449997,2014-07-15
60.570000,103.279999,26.299999,33.400002,0.830000,108.320000,2014-07-16
52.459999,94.940002,25.540001,34.639999,0.860000,99.150002,2014-07-17
40.230000,73.620003,28.620001,29.219999,0.760000,83.860001,2014-07-18
48.250000,84.550003,28.379999,30.209999,0.880000,97.300003,2014-07-19
51.639999,85.169998,25.540001,27.870001,0.970000,90.339996,2014-07-20
41.820000,81.040001,26.900000,23.580000,0.820000,102.970001,2014-07-21
60.320000,100.180000,39.540001,37.570000,1.360000,67.879997,2014-07-22
62.189999,100.029999,82.330002,59.169998,1.790000,41.610001,2014-07-23
104.709999,172.070007,63.570000,67.449997,2.190000,35.209999,2014-07-24
34.250000,50.590000,20.650000,24.959999,0.810000,69.089996,2014-07-25
62.930000,108.550003,32.779999,45.959999,1.280000,84.680000,2014-07-26
71.449997,129.759995,33.680000,45.270000,1.180000,111.260002,2014-07-27
81.589996,141.490005,37.080002,32.529999,1.200000,139.679993,2014-07-28
70.019997,117.790001,24.940001,24.389999,1.010000,127.750000,2014-07-29
47.270000,76.309998,33.930000,27.540001,1.000000,94.180000,2014-07-30
116.360001,200.589996,55.560001,50.849998,1.880000,82.000000,2014-07-31
43.200001,79.029999,29.020000,34.830002,1.010000,46.430000,2014-08-01
42.790001,82.910004,50.150002,33.840000,1.000000,73.690002,2014-08-02
55.849998,111.559998,49.380001,40.990002,1.100000,95.889999,2014-08-03
114.639999,200.389999,73.870003,50.830002,1.560000,116.870003,2014-08-04
53.259998,92.870003,67.480003,51.900002,1.490000,30.080000,2014-08-05
63.160000,111.790001,76.580002,50.439999,1.790000,53.790001,2014-08-06
59.220001,99.970001,51.070000,37.639999,1.230000,96.860001,2014-08-07
62.549999,122.769997,79.180000,56.369999,1.560000,98.000000,2014-08-08
49.900002,86.050003,37.180000,44.730000,1.180000,76.360001,2014-08-09
71.139999,127.470001,56.230000,43.220001,1.380000,103.540001,2014-08-10
83.190002,142.800003,56.730000,43.060001,1.400000,116.410004,2014-08-11
75.360001,143.440002,73.019997,52.610001,1.510000,102.360001,2014-08-12
54.130001,83.709999,29.910000,26.770000,1.000000,121.669998,2014-08-13
60.189999,97.580002,35.310001,37.139999,1.230000,103.540001,2014-08-14
72.870003,124.980003,30.740000,39.220001,1.190000,124.620003,2014-08-15
59.020000,107.930000,26.910000,35.099998,1.100000,122.239998,2014-08-16
54.000000,89.110001,30.600000,58.599998,1.560000,52.919998,2014-08-17
77.139999,119.629997,51.500000,48.570000,1.700000,56.400002,2014-08-18
100.519997,160.789993,98.959999,67.930000,2.230000,69.779999,2014-08-19
77.750000,136.649994,38.419998,52.160000,1.460000,107.669998,2014-08-20
73.379997,125.820000,32.250000,37.070000,1.200000,128.399994,2014-08-21
56.759998,108.440002,41.770000,36.459999,1.160000,123.160004,2014-08-22
60.910000,111.730003,42.889999,31.299999,1.270000,112.500000,2014-08-23
57.560001,99.150002,45.660000,38.090000,1.160000,80.250000,2014-08-24
49.470001,105.580002,45.660000,53.349998,1.370000,80.309998,2014-08-25
42.209999,102.209999,40.090000,59.430000,1.380000,71.650002,2014-08-26
71.129997,139.899994,51.029999,53.310001,1.410000,111.760002,2014-08-27
78.370003,132.789993,57.400002,47.099998,1.310000,85.629997,2014-08-28
79.879997,143.490005,53.009998,50.060001,1.380000,100.180000,2014-08-29
103.110001,183.770004,54.139999,56.110001,1.700000,90.099998,2014-08-30
91.190002,137.899994,55.230000,46.150002,1.580000,82.980003,2014-08-31
95.949997,171.199997,48.560001,54.049999,1.790000,71.540001,2014-09-01
56.770000,98.779999,45.119999,50.230000,1.360000,44.820000,2014-09-02
35.070000,59.009998,26.440001,34.599998,1.260000,57.779999,2014-09-03
28.450001,66.080002,37.320000,47.400002,1.130000,88.500000,2014-09-04
48.400002,97.470001,50.790001,50.130001,1.290000,120.620003,2014-09-05
84.360001,148.050003,37.200001,52.650002,1.430000,102.889999,2014-09-06
94.180000,154.330002,36.090000,47.200001,1.520000,77.760002,2014-09-07
91.970001,154.619995,39.080002,41.990002,1.620000,83.690002,2014-09-08
77.419998,153.720001,95.809998,64.589996,2.190000,70.320000,2014-09-09
74.370003,147.070007,50.230000,54.330002,1.490000,82.410004,2014-09-10
32.660000,78.930000,38.080002,50.980000,1.090000,64.349998,2014-09-11
49.270000,78.129997,34.009998,38.259998,1.140000,51.779999,2014-09-12
72.480003,124.080002,87.489998,53.490002,1.430000,67.900002,2014-09-13
58.090000,97.339996,39.189999,50.549999,1.400000,45.639999,2014-09-14
54.369999,82.980003,28.799999,41.459999,1.390000,27.490000,2014-09-15
45.709999,67.730003,28.799999,41.779999,1.470000,28.760000,2014-09-16
45.340000,59.709999,50.360001,53.040001,1.650000,25.170000,2014-09-17
98.610001,152.119995,72.699997,59.549999,2.030000,33.509998,2014-09-18
64.070000,112.089996,20.590000,38.889999,1.600000,55.889999,2014-09-19
37.799999,71.680000,24.980000,35.439999,1.160000,83.989998,2014-09-20
65.699997,125.580002,45.480000,48.799999,1.560000,100.220001,2014-09-21
102.639999,176.229996,39.889999,58.799999,1.700000,96.230003,2014-09-22
106.820000,196.339996,71.980003,57.520000,1.700000,83.639999,2014-09-23
102.190002,183.509995,85.599998,54.770000,1.900000,40.689999,2014-09-24
95.699997,163.809998,62.290001,56.200001,1.800000,64.099998,2014-09-25
86.739998,139.500000,34.720001,35.689999,1.450000,88.529999,2014-09-26
107.940002,184.380005,46.270000,55.520000,1.700000,57.389999,2014-09-27
134.080002,197.589996,43.000000,56.470001,2.140000,28.650000,2014-09-28
57.500000,100.339996,65.099998,36.650002,1.410000,49.970001,2014-09-29
42.200001,81.699997,55.919998,39.860001,1.260000,50.869999,2014-09-30
67.190002,125.980003,52.000000,49.750000,1.430000,50.720001,2014-10-01
101.690002,157.059998,52.860001,49.709999,1.630000,46.619999,2014-10-02
77.349998,137.710007,51.029999,48.180000,1.840000,54.189999,2014-10-03
93.309998,166.820007,67.769997,55.259998,1.750000,58.889999,2014-10-04
98.019997,166.880005,59.750000,50.770000,1.990000,49.619999,2014-10-05
31.530001,74.019997,45.299999,51.360001,1.380000,41.919998,2014-10-06
74.500000,142.410004,49.490002,57.290001,1.400000,76.800003,2014-10-07
85.669998,153.240005,41.930000,63.020000,1.420000,88.110001,2014-10-08
101.519997,187.660004,66.110001,78.059998,1.740000,75.739998,2014-10-09
88.489998,166.639999,58.660000,75.629997,1.840000,60.330002,2014-10-10
55.730000,137.380005,31.540001,71.680000,1.440000,65.779999,2014-10-11
55.200001,129.649994,31.969999,50.189999,1.200000,26.709999,2014-10-12
26.940001,67.250000,30.990000,37.950001,0.950000,35.709999,2014-10-13
46.599998,119.000000,54.439999,56.200001,1.270000,40.480000,2014-10-14
74.739998,188.440002,59.090000,57.090000,1.310000,58.779999,2014-10-15
25.410000,88.320000,49.220001,45.459999,1.080000,42.860001,2014-10-16
99.889999,202.490005,45.520000,45.650002,1.380000,98.680000,2014-10-17
107.910004,204.509995,39.849998,53.990002,1.420000,115.639999,2014-10-18
69.089996,119.129997,26.870001,47.610001,1.350000,42.209999,2014-10-19
105.760002,162.360001,55.020000,54.349998,1.650000,24.160000,2014-10-20
46.820000,91.120003,37.130001,36.590000,1.010000,53.970001,2014-10-21
72.440002,147.940002,53.980000,71.769997,1.540000,31.110001,2014-10-22
103.239998,169.619995,40.130001,38.279999,1.470000,80.930000,2014-10-23
55.650002,110.309998,28.690001,23.840000,1.150000,100.690002,2014-10-24
47.549999,99.300003,31.430000,27.280001,1.100000,109.830002,2014-10-25
58.799999,143.839996,56.290001,43.660000,1.430000,62.400002,2014-10-26
31.930000,99.739998,57.669998,45.959999,1.190000,39.389999,2014-10-27
71.040001,165.729996,72.910004,80.699997,1.560000,21.040001,2014-10-28
107.900002,213.669998,69.260002,91.730003,2.040000,19.719999,2014-10-29
123.769997,219.679993,79.650002,91.949997,2.430000,16.680000,2014-10-30
71.410004,124.860001,53.259998,53.150002,1.090000,16.350000,2014-10-31
77.879997,140.240005,31.250000,57.000000,1.330000,7.430000,2014-11-01
34.439999,87.769997,24.540001,40.759998,0.950000,34.070000,2014-11-02
39.950001,105.959999,45.259998,52.410000,1.200000,30.190001,2014-11-03
58.209999,124.209999,47.400002,43.470001,1.110000,53.250000,2014-11-04
84.769997,174.460007,75.360001,70.300003,1.560000,32.750000,2014-11-05
74.370003,159.600006,56.750000,56.840000,1.480000,20.139999,2014-11-06
35.470001,78.650002,64.449997,48.790001,1.030000,22.480000,2014-11-07
88.800003,162.949997,110.029999,72.050003,1.570000,12.140000,2014-11-08
123.550003,207.119995,101.750000,77.139999,1.870000,20.889999,2014-11-09
103.150002,173.550003,46.310001,60.009998,1.540000,37.380001,2014-11-10
92.559998,152.309998,55.259998,47.560001,1.240000,36.189999,2014-11-11
28.250000,101.470001,34.250000,39.290001,1.020000,28.480000,2014-11-12
41.660000,125.639999,73.889999,60.849998,1.420000,20.809999,2014-11-13
79.309998,180.490005,89.639999,79.070000,1.870000,17.280001,2014-11-14
108.809998,216.779999,93.550003,78.540001,1.950000,11.880000,2014-11-15
121.489998,199.350006,60.459999,62.799999,1.970000,14.160000,2014-11-16
65.949997,141.660004,49.500000,60.650002,1.940000,19.680000,2014-11-17
74.739998,152.949997,93.620003,71.160004,1.830000,19.730000,2014-11-18
100.129997,182.800003,90.330002,65.949997,1.820000,23.549999,2014-11-19
91.180000,163.570007,57.810001,49.000000,1.540000,40.040001,2014-11-20
149.100006,263.200012,100.519997,101.760002,2.460000,22.770000,2014-11-21
242.110001,375.339996,164.449997,114.800003,3.880000,14.900000,2014-11-22
159.000000,234.830002,83.290001,83.449997,3.050000,10.240000,2014-11-23
176.020004,261.660004,107.839996,83.160004,3.330000,6.030000,2014-11-24
78.629997,146.820007,82.500000,66.139999,1.720000,12.320000,2014-11-25
86.820000,145.740005,72.620003,55.529999,1.520000,17.860001,2014-11-26
100.300003,147.710007,51.279999,59.840000,2.120000,3.980000,2014-11-27
54.730000,76.190002,34.950001,44.209999,1.420000,9.910000,2014-11-28
94.540001,135.779999,50.580002,61.869999,2.410000,10.510000,2014-11-29
97.650002,156.910004,60.080002,56.779999,2.160000,12.830000,2014-11-30
31.700001,147.220001,32.540001,26.770000,0.780000,34.759998,2014-12-01
41.810001,99.529999,72.120003,54.970001,1.380000,13.740000,2014-12-02
73.360001,148.729996,112.300003,65.040001,1.400000,11.560000,2014-12-03
50.330002,124.510002,79.389999,57.200001,1.250000,18.660000,2014-12-04
81.430000,170.779999,137.039993,84.370003,2.070000,12.040000,2014-12-05
69.220001,148.210007,124.730003,80.370003,1.850000,12.360000,2014-12-06
138.949997,227.710007,109.099998,76.900002,1.900000,12.380000,2014-12-07
79.489998,168.330002,122.610001,75.260002,2.320000,11.130000,2014-12-08
96.040001,181.490005,103.559998,71.470001,2.160000,14.000000,2014-12-09
101.959999,194.399994,72.980003,58.389999,1.710000,15.280000,2014-12-10
51.639999,135.279999,78.959999,58.119999,1.430000,16.629999,2014-12-11
65.410004,144.399994,105.349998,59.060001,1.670000,15.390000,2014-12-12
59.520000,130.830002,140.919998,67.050003,1.880000,10.870000,2014-12-13
79.180000,169.929993,113.000000,68.820000,1.810000,14.320000,2014-12-14
117.830002,237.389999,106.059998,70.669998,2.090000,16.660000,2014-12-15
32.880001,110.709999,66.220001,39.450001,1.180000,22.590000,2014-12-16
53.349998,136.570007,140.350006,62.189999,1.560000,9.490000,2014-12-17
67.379997,154.240005,91.400002,61.009998,1.690000,21.540001,2014-12-18
78.760002,159.800003,83.419998,59.419998,1.430000,23.459999,2014-12-19
33.750000,76.900002,76.139999,44.720001,1.270000,15.680000,2014-12-20
46.110001,97.529999,90.110001,45.200001,1.290000,17.370001,2014-12-21
51.730000,124.860001,117.800003,60.200001,1.490000,14.220000,2014-12-22
71.199997,148.330002,91.040001,66.489998,1.420000,23.490000,2014-12-23
117.449997,221.580002,128.979996,82.970001,2.360000,13.080000,2014-12-24
64.000000,144.199997,105.080002,72.349998,2.010000,14.020000,2014-12-25
100.320000,179.619995,136.610001,79.879997,2.390000,10.800000,2014-12-26
122.080002,211.800003,125.660004,74.320000,1.940000,20.510000,2014-12-27
149.679993,244.179993,146.800003,84.910004,2.300000,16.120001,2014-12-28
83.459999,197.619995,128.850006,76.110001,2.090000,13.620000,2014-12-29
129.889999,256.510010,171.960007,96.370003,2.520000,9.850000,2014-12-30
39.990002,138.270004,46.939999,37.799999,1.130000,23.370001,2014-12-31
55.770000,144.289993,109.559998,58.389999,1.640000,16.049999,2015-01-01
77.930000,175.869995,124.610001,71.760002,2.040000,16.910000,2015-01-02
97.099998,211.889999,97.870003,69.279999,1.760000,23.690001,2015-01-03
135.080002,273.880005,136.820007,114.739998,2.990000,13.960000,2015-01-04
241.940002,381.470001,177.759995,119.680000,3.980000,6.230000,2015-01-05
41.389999,90.239998,56.240002,47.900002,1.490000,19.930000,2015-01-06
58.230000,136.440002,101.919998,74.040001,2.130000,11.610000,2015-01-07
101.430000,212.889999,133.410004,84.269997,2.580000,11.480000,2015-01-08
194.800003,339.549988,158.160004,105.540001,3.180000,6.140000,2015-01-09
126.940002,247.449997,127.070000,91.129997,2.570000,16.620001,2015-01-10
120.779999,227.509995,109.470001,77.610001,2.250000,12.880000,2015-01-11
75.629997,151.949997,105.949997,70.470001,1.950000,10.500000,2015-01-12
82.580002,159.509995,118.889999,79.410004,2.210000,11.630000,2015-01-13
114.739998,197.800003,123.370003,76.809998,2.150000,12.240000,2015-01-14
240.789993,349.450012,113.309998,91.239998,2.880000,7.510000,2015-01-15
213.240005,344.709991,80.660004,68.019997,2.520000,18.200001,2015-01-16
40.000000,109.610001,76.019997,62.180000,1.740000,15.470000,2015-01-17
67.309998,197.500000,74.930000,46.860001,1.450000,32.990002,2015-01-18
48.910000,158.309998,78.480003,65.300003,1.730000,17.590000,2015-01-19
61.619999,157.160004,69.010002,57.560001,1.500000,25.889999,2015-01-20
