"_id","timestamp","device_id","package_name","application_name","is_system_app"
"2685","1.636942800394E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.qqpinyin","QQ输入法","0"
"2686","1.636942806356E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","tv.danmaku.bili","哔哩哔哩","0"
"2687","1.636942806667E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2688","1.636942891772E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","tv.danmaku.bili","哔哩哔哩","0"
"2689","1.636943051072E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2690","1.636943058158E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","tv.danmaku.bili","哔哩哔哩","0"
"2691","1.636943070423E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2692","1.636943073334E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"2693","1.63694457685E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2694","1.636944579511E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.baidu.netdisk","百度网盘","0"
"2695","1.636944599462E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"2696","1.63694461062E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
